Partno,Judgment,Word Pair,Judged Value,Recall
91,Semantic,Wear...Dress,100,0
92,Semantic,Wear...Dress,98,0
93,Semantic,Wear...Dress,90,1
94,Semantic,Wear...Dress,100,0
95,Semantic,Wear...Dress,80,1
96,Semantic,Wear...Dress,25,0
97,Semantic,Wear...Dress,70,1
98,Semantic,Wear...Dress,60,NA
99,Semantic,Wear...Dress,89,0
100,Semantic,Wear...Dress,80,1
101,Semantic,Wear...Dress,50,1
102,Semantic,Wear...Dress,50,1
103,Semantic,Wear...Dress,90,NA
104,Semantic,Wear...Dress,50,1
105,Semantic,Wear...Dress,90,1
106,Semantic,Wear...Dress,NA,1
107,Semantic,Wear...Dress,90,1
108,Semantic,Wear...Dress,45,1
109,Semantic,Wear...Dress,75,1
110,Semantic,Wear...Dress,60,0
111,Semantic,Wear...Dress,100,1
112,Semantic,Wear...Dress,50,1
113,Semantic,Wear...Dress,90,1
114,Semantic,Wear...Dress,NA,NA
115,Semantic,Wear...Dress,50,1
116,Semantic,Wear...Dress,55,0
117,Semantic,Wear...Dress,70,1
118,Semantic,Wear...Dress,30,1
119,Semantic,Wear...Dress,NA,1
120,Semantic,Wear...Dress,5,0
121,Semantic,Wear...Dress,90,1
122,Semantic,Wear...Dress,50,1
123,Semantic,Wear...Dress,79,0
124,Semantic,Wear...Dress,90,1
125,Semantic,Wear...Dress,30,1
126,Semantic,Wear...Dress,80,1
127,Semantic,Wear...Dress,30,1
128,Semantic,Wear...Dress,50,0
129,Semantic,Wear...Dress,100,0
130,Semantic,Wear...Dress,60,1
131,Semantic,Wear...Dress,40,1
132,Semantic,Wear...Dress,50,1
133,Semantic,Wear...Dress,80,1
314,Semantic,Wear...Dress,40,1
135,Semantic,Wear...Dress,NA,1
136,Semantic,Wear...Dress,50,0
137,Semantic,Wear...Dress,90,0
138,Semantic,Wear...Dress,50,1
139,Semantic,Wear...Dress,68,NA
140,Semantic,Wear...Dress,70,NA
141,Semantic,Wear...Dress,80,0
142,Semantic,Wear...Dress,15,1
143,Semantic,Wear...Dress,100,1
144,Semantic,Wear...Dress,NA,1
145,Semantic,Wear...Dress,60,1
146,Semantic,Wear...Dress,25,1
147,Associative,Wear...Dress,50,1
148,Associative,Wear...Dress,40,1
149,Associative,Wear...Dress,100,1
150,Associative,Wear...Dress,75,1
151,Associative,Wear...Dress,56,NA
152,Associative,Wear...Dress,78,NA
153,Associative,Wear...Dress,80,0
154,Associative,Wear...Dress,75,0
155,Associative,Wear...Dress,NA,0
156,Associative,Wear...Dress,95,1
157,Associative,Wear...Dress,100,1
158,Associative,Wear...Dress,80,1
159,Associative,Wear...Dress,75,0
160,Associative,Wear...Dress,90,1
161,Associative,Wear...Dress,75,0
162,Associative,Wear...Dress,90,1
163,Associative,Wear...Dress,80,NA
164,Associative,Wear...Dress,0,1
165,Associative,Wear...Dress,90,1
166,Associative,Wear...Dress,0,0
167,Associative,Wear...Dress,100,0
168,Associative,Wear...Dress,58,0
169,Associative,Wear...Dress,100,1
170,Associative,Wear...Dress,40,0
171,Associative,Wear...Dress,40,1
172,Associative,Wear...Dress,100,1
173,Associative,Wear...Dress,60,1
174,Associative,Wear...Dress,60,1
175,Associative,Wear...Dress,100,1
176,Associative,Wear...Dress,45,1
177,Associative,Wear...Dress,100,1
178,Associative,Wear...Dress,100,0
179,Associative,Wear...Dress,50,1
180,Associative,Wear...Dress,60,0
181,Associative,Wear...Dress,40,1
182,Associative,Wear...Dress,100,0
183,Associative,Wear...Dress,95,1
184,Associative,Wear...Dress,40,1
185,Associative,Wear...Dress,80,1
186,Associative,Wear...Dress,45,1
187,Associative,Wear...Dress,30,0
188,Associative,Wear...Dress,50,1
189,Associative,Wear...Dress,39,1
190,Associative,Wear...Dress,70,0
191,Associative,Wear...Dress,50,0
192,Associative,Wear...Dress,10,1
193,Associative,Wear...Dress,NA,1
194,Associative,Wear...Dress,95,1
195,Associative,Wear...Dress,12,1
196,Associative,Wear...Dress,30,0
197,Associative,Wear...Dress,NA,NA
198,Associative,Wear...Dress,80,1
199,Associative,Wear...Dress,20,1
200,Associative,Wear...Dress,75,0
201,Associative,Wear...Dress,25,1
202,Associative,Wear...Dress,5,1
203,Associative,Wear...Dress,50,0
204,Associative,Wear...Dress,12,1
205,Associative,Wear...Dress,40,0
206,Associative,Wear...Dress,40,NA
207,Associative,Wear...Dress,80,1
208,Associative,Wear...Dress,50,0
209,Associative,Wear...Dress,99,0
210,Associative,Wear...Dress,20,1
211,Associative,Wear...Dress,20,1
212,Associative,Wear...Dress,30,1
213,Associative,Wear...Dress,15,1
214,Associative,Wear...Dress,80,1
215,Associative,Wear...Dress,70,1
216,Associative,Wear...Dress,75,1
217,Associative,Wear...Dress,50,0
218,Associative,Wear...Dress,40,0
219,Associative,Wear...Dress,70,1
220,Associative,Wear...Dress,50,1
221,Associative,Wear...Dress,30,0
1,Thematic,Wet...Swim,70,0
2,Thematic,Wet...Swim,100,0
3,Thematic,Wet...Swim,75,1
4,Thematic,Wet...Swim,80,0
5,Thematic,Wet...Swim,NA,NA
6,Thematic,Wet...Swim,100,1
7,Thematic,Wet...Swim,47,1
8,Thematic,Wet...Swim,20,1
9,Thematic,Wet...Swim,100,1
10,Thematic,Wet...Swim,100,NA
11,Thematic,Wet...Swim,90,1
12,Thematic,Wet...Swim,40,0
13,Thematic,Wet...Swim,75,0
14,Thematic,Wet...Swim,75,1
15,Thematic,Wet...Swim,25,0
16,Thematic,Wet...Swim,80,0
17,Thematic,Wet...Swim,30,NA
18,Thematic,Wet...Swim,95,1
19,Thematic,Wet...Swim,50,0
20,Thematic,Wet...Swim,90,1
21,Thematic,Wet...Swim,20,NA
22,Thematic,Wet...Swim,78,0
23,Thematic,Wet...Swim,90,0
24,Thematic,Wet...Swim,91,0
25,Thematic,Wet...Swim,75,1
26,Thematic,Wet...Swim,65,0
27,Thematic,Wet...Swim,80,0
28,Thematic,Wet...Swim,100,0
29,Thematic,Wet...Swim,75,1
30,Thematic,Wet...Swim,75,0
31,Thematic,Wet...Swim,20,0
32,Thematic,Wet...Swim,100,1
33,Thematic,Wet...Swim,90,1
34,Thematic,Wet...Swim,90,0
35,Thematic,Wet...Swim,60,1
36,Thematic,Wet...Swim,90,1
37,Thematic,Wet...Swim,90,NA
38,Thematic,Wet...Swim,100,0
39,Thematic,Wet...Swim,80,1
40,Thematic,Wet...Swim,25,1
41,Thematic,Wet...Swim,99,0
42,Thematic,Wet...Swim,80,1
43,Thematic,Wet...Swim,NA,1
44,Thematic,Wet...Swim,90,1
45,Thematic,Wet...Swim,70,1
46,Thematic,Wet...Swim,50,0
47,Thematic,Wet...Swim,95,1
48,Thematic,Wet...Swim,65,1
49,Thematic,Wet...Swim,80,1
50,Thematic,Wet...Swim,70,0
51,Thematic,Wet...Swim,75,1
52,Thematic,Wet...Swim,80,0
53,Thematic,Wet...Swim,40,NA
54,Thematic,Wet...Swim,65,1
55,Thematic,Wet...Swim,50,1
56,Thematic,Wet...Swim,50,1
57,Thematic,Wet...Swim,60,0
58,Thematic,Wet...Swim,70,1
59,Thematic,Wet...Swim,75,1
60,Thematic,Wet...Swim,75,0
61,Thematic,Wet...Swim,97,1
62,Thematic,Wet...Swim,90,1
63,Thematic,Wet...Swim,50,0
64,Thematic,Wet...Swim,20,0
65,Thematic,Wet...Swim,75,1
66,Thematic,Wet...Swim,75,1
67,Thematic,Wet...Swim,90,1
68,Thematic,Wet...Swim,50,0
69,Thematic,Wet...Swim,80,1
70,Thematic,Wet...Swim,65,1
71,Thematic,Wet...Swim,90,0
72,Thematic,Wet...Swim,90,0
73,Thematic,Wet...Swim,60,1
74,Thematic,Wet...Swim,100,0
75,Thematic,Wet...Swim,100,0
76,Thematic,Wet...Swim,0,1
77,Thematic,Wet...Swim,80,0
78,Thematic,Wet...Swim,20,0
79,Semantic,Wet...Swim,80,1
80,Semantic,Wet...Swim,50,1
81,Semantic,Wet...Swim,85,1
82,Semantic,Wet...Swim,45,0
83,Semantic,Wet...Swim,95,1
84,Semantic,Wet...Swim,60,NA
85,Semantic,Wet...Swim,95,1
86,Semantic,Wet...Swim,NA,0
87,Semantic,Wet...Swim,90,0
88,Semantic,Wet...Swim,95,1
89,Semantic,Wet...Swim,50,0
90,Semantic,Wet...Swim,NA,NA
91,Semantic,Wet...Swim,20,0
92,Semantic,Wet...Swim,0,0
93,Semantic,Wet...Swim,95,1
94,Semantic,Wet...Swim,50,1
95,Semantic,Wet...Swim,90,1
96,Semantic,Wet...Swim,75,0
97,Semantic,Wet...Swim,100,0
98,Semantic,Wet...Swim,45,NA
99,Semantic,Wet...Swim,67,0
100,Semantic,Wet...Swim,90,1
101,Semantic,Wet...Swim,85,1
102,Semantic,Wet...Swim,50,0
103,Semantic,Wet...Swim,60,0
104,Semantic,Wet...Swim,95,1
105,Semantic,Wet...Swim,40,1
106,Semantic,Wet...Swim,NA,0
107,Semantic,Wet...Swim,95,0
108,Semantic,Wet...Swim,60,0
109,Semantic,Wet...Swim,70,1
110,Semantic,Wet...Swim,70,1
111,Semantic,Wet...Swim,100,1
112,Semantic,Wet...Swim,5,1
113,Semantic,Wet...Swim,75,1
114,Semantic,Wet...Swim,NA,NA
115,Semantic,Wet...Swim,60,1
116,Semantic,Wet...Swim,45,0
117,Semantic,Wet...Swim,80,0
118,Semantic,Wet...Swim,70,0
119,Semantic,Wet...Swim,NA,1
120,Semantic,Wet...Swim,22,0
121,Semantic,Wet...Swim,70,1
122,Semantic,Wet...Swim,75,0
123,Semantic,Wet...Swim,60,1
124,Semantic,Wet...Swim,70,1
125,Semantic,Wet...Swim,60,1
126,Semantic,Wet...Swim,90,0
127,Semantic,Wet...Swim,18,1
128,Semantic,Wet...Swim,100,0
129,Semantic,Wet...Swim,0,1
130,Semantic,Wet...Swim,80,1
131,Semantic,Wet...Swim,30,1
132,Semantic,Wet...Swim,75,1
133,Semantic,Wet...Swim,65,1
314,Semantic,Wet...Swim,40,1
135,Semantic,Wet...Swim,NA,1
136,Semantic,Wet...Swim,60,0
137,Semantic,Wet...Swim,80,0
138,Semantic,Wet...Swim,70,1
139,Semantic,Wet...Swim,35,NA
140,Semantic,Wet...Swim,70,NA
141,Semantic,Wet...Swim,75,0
142,Semantic,Wet...Swim,20,0
143,Semantic,Wet...Swim,100,1
144,Semantic,Wet...Swim,NA,0
145,Semantic,Wet...Swim,40,1
146,Semantic,Wet...Swim,20,1
147,Associative,Wet...Swim,90,1
148,Associative,Wet...Swim,50,1
149,Associative,Wet...Swim,100,1
150,Associative,Wet...Swim,80,0
151,Associative,Wet...Swim,45,NA
152,Associative,Wet...Swim,78,NA
153,Associative,Wet...Swim,90,0
154,Associative,Wet...Swim,80,0
155,Associative,Wet...Swim,NA,0
156,Associative,Wet...Swim,90,1
157,Associative,Wet...Swim,100,1
158,Associative,Wet...Swim,100,1
159,Associative,Wet...Swim,75,0
160,Associative,Wet...Swim,100,0
161,Associative,Wet...Swim,75,0
162,Associative,Wet...Swim,85,1
163,Associative,Wet...Swim,90,NA
164,Associative,Wet...Swim,100,0
165,Associative,Wet...Swim,70,1
166,Associative,Wet...Swim,0,1
167,Associative,Wet...Swim,90,0
168,Associative,Wet...Swim,95,0
169,Associative,Wet...Swim,100,1
170,Associative,Wet...Swim,70,1
171,Associative,Wet...Swim,70,0
172,Associative,Wet...Swim,10,1
173,Associative,Wet...Swim,85,0
174,Associative,Wet...Swim,50,1
175,Associative,Wet...Swim,100,0
176,Associative,Wet...Swim,40,1
177,Associative,Wet...Swim,100,1
178,Associative,Wet...Swim,100,1
179,Associative,Wet...Swim,30,0
180,Associative,Wet...Swim,100,0
181,Associative,Wet...Swim,8,1
182,Associative,Wet...Swim,50,1
183,Associative,Wet...Swim,80,NA
184,Associative,Wet...Swim,50,0
185,Associative,Wet...Swim,80,0
186,Associative,Wet...Swim,30,1
187,Associative,Wet...Swim,20,1
188,Associative,Wet...Swim,70,1
189,Associative,Wet...Swim,63,1
190,Associative,Wet...Swim,90,NA
191,Associative,Wet...Swim,50,0
192,Associative,Wet...Swim,15,0
193,Associative,Wet...Swim,NA,1
194,Associative,Wet...Swim,90,0
195,Associative,Wet...Swim,10,1
196,Associative,Wet...Swim,25,1
197,Associative,Wet...Swim,55,NA
198,Associative,Wet...Swim,90,1
199,Associative,Wet...Swim,50,1
200,Associative,Wet...Swim,80,0
201,Associative,Wet...Swim,15,1
202,Associative,Wet...Swim,10,1
203,Associative,Wet...Swim,0,0
204,Associative,Wet...Swim,30,1
205,Associative,Wet...Swim,60,0
206,Associative,Wet...Swim,70,NA
207,Associative,Wet...Swim,80,1
208,Associative,Wet...Swim,30,0
209,Associative,Wet...Swim,75,1
210,Associative,Wet...Swim,40,1
211,Associative,Wet...Swim,40,1
212,Associative,Wet...Swim,70,1
213,Associative,Wet...Swim,95,0
214,Associative,Wet...Swim,100,1
215,Associative,Wet...Swim,60,1
216,Associative,Wet...Swim,50,1
217,Associative,Wet...Swim,20,1
218,Associative,Wet...Swim,60,1
219,Associative,Wet...Swim,90,0
220,Associative,Wet...Swim,100,0
221,Associative,Wet...Swim,20,1
1,Thematic,Fire...Heat,50,0
2,Thematic,Fire...Heat,100,0
3,Thematic,Fire...Heat,95,0
4,Thematic,Fire...Heat,70,0
5,Thematic,Fire...Heat,NA,NA
6,Thematic,Fire...Heat,100,1
7,Thematic,Fire...Heat,86,1
8,Thematic,Fire...Heat,90,1
9,Thematic,Fire...Heat,90,0
10,Thematic,Fire...Heat,90,NA
11,Thematic,Fire...Heat,90,0
12,Thematic,Fire...Heat,30,0
13,Thematic,Fire...Heat,95,0
14,Thematic,Fire...Heat,92,1
15,Thematic,Fire...Heat,36,1
16,Thematic,Fire...Heat,90,1
17,Thematic,Fire...Heat,20,NA
18,Thematic,Fire...Heat,95,0
19,Thematic,Fire...Heat,80,1
20,Thematic,Fire...Heat,90,0
21,Thematic,Fire...Heat,20,NA
22,Thematic,Fire...Heat,90,0
23,Thematic,Fire...Heat,55,0
24,Thematic,Fire...Heat,94,0
25,Thematic,Fire...Heat,88,1
26,Thematic,Fire...Heat,45,1
27,Thematic,Fire...Heat,20,0
28,Thematic,Fire...Heat,100,0
29,Thematic,Fire...Heat,85,1
30,Thematic,Fire...Heat,75,0
31,Thematic,Fire...Heat,50,0
32,Thematic,Fire...Heat,100,1
33,Thematic,Fire...Heat,90,0
34,Thematic,Fire...Heat,50,0
35,Thematic,Fire...Heat,35,0
36,Thematic,Fire...Heat,80,0
37,Thematic,Fire...Heat,90,0
38,Thematic,Fire...Heat,100,0
39,Thematic,Fire...Heat,100,1
40,Thematic,Fire...Heat,30,0
41,Thematic,Fire...Heat,99,0
42,Thematic,Fire...Heat,80,1
43,Thematic,Fire...Heat,NA,0
44,Thematic,Fire...Heat,100,0
45,Thematic,Fire...Heat,80,1
46,Thematic,Fire...Heat,70,1
47,Thematic,Fire...Heat,90,0
48,Thematic,Fire...Heat,65,1
49,Thematic,Fire...Heat,60,0
50,Thematic,Fire...Heat,80,1
51,Thematic,Fire...Heat,75,1
52,Thematic,Fire...Heat,70,0
53,Thematic,Fire...Heat,50,0
54,Thematic,Fire...Heat,85,1
55,Thematic,Fire...Heat,70,1
56,Thematic,Fire...Heat,60,1
57,Thematic,Fire...Heat,80,0
58,Thematic,Fire...Heat,80,1
59,Thematic,Fire...Heat,95,0
60,Thematic,Fire...Heat,50,1
61,Thematic,Fire...Heat,74,1
62,Thematic,Fire...Heat,100,1
63,Thematic,Fire...Heat,60,0
64,Thematic,Fire...Heat,100,0
65,Thematic,Fire...Heat,100,0
66,Thematic,Fire...Heat,90,0
67,Thematic,Fire...Heat,80,0
68,Thematic,Fire...Heat,90,0
69,Thematic,Fire...Heat,90,0
70,Thematic,Fire...Heat,70,0
71,Thematic,Fire...Heat,90,0
72,Thematic,Fire...Heat,100,NA
73,Thematic,Fire...Heat,90,0
74,Thematic,Fire...Heat,100,0
75,Thematic,Fire...Heat,100,1
76,Thematic,Fire...Heat,100,0
77,Thematic,Fire...Heat,75,0
78,Thematic,Fire...Heat,20,0
79,Semantic,Fire...Heat,65,0
80,Semantic,Fire...Heat,70,0
81,Semantic,Fire...Heat,80,0
82,Semantic,Fire...Heat,85,0
83,Semantic,Fire...Heat,97,1
84,Semantic,Fire...Heat,85,NA
85,Semantic,Fire...Heat,70,0
86,Semantic,Fire...Heat,NA,0
87,Semantic,Fire...Heat,98,0
88,Semantic,Fire...Heat,100,0
89,Semantic,Fire...Heat,50,0
90,Semantic,Fire...Heat,NA,NA
91,Semantic,Fire...Heat,85,0
92,Semantic,Fire...Heat,69,0
93,Semantic,Fire...Heat,100,0
94,Semantic,Fire...Heat,100,0
95,Semantic,Fire...Heat,80,1
96,Semantic,Fire...Heat,75,1
97,Semantic,Fire...Heat,100,1
98,Semantic,Fire...Heat,60,NA
99,Semantic,Fire...Heat,78,0
100,Semantic,Fire...Heat,90,1
101,Semantic,Fire...Heat,100,1
102,Semantic,Fire...Heat,90,1
103,Semantic,Fire...Heat,50,0
104,Semantic,Fire...Heat,100,1
105,Semantic,Fire...Heat,100,1
106,Semantic,Fire...Heat,NA,0
107,Semantic,Fire...Heat,95,0
108,Semantic,Fire...Heat,80,0
109,Semantic,Fire...Heat,70,1
110,Semantic,Fire...Heat,70,0
111,Semantic,Fire...Heat,100,1
112,Semantic,Fire...Heat,45,1
113,Semantic,Fire...Heat,95,0
114,Semantic,Fire...Heat,NA,NA
115,Semantic,Fire...Heat,60,NA
116,Semantic,Fire...Heat,70,0
117,Semantic,Fire...Heat,100,0
118,Semantic,Fire...Heat,70,0
119,Semantic,Fire...Heat,NA,0
120,Semantic,Fire...Heat,25,0
121,Semantic,Fire...Heat,90,1
122,Semantic,Fire...Heat,80,0
123,Semantic,Fire...Heat,80,0
124,Semantic,Fire...Heat,90,1
125,Semantic,Fire...Heat,60,0
126,Semantic,Fire...Heat,90,0
127,Semantic,Fire...Heat,80,1
128,Semantic,Fire...Heat,10,0
129,Semantic,Fire...Heat,100,1
130,Semantic,Fire...Heat,80,1
131,Semantic,Fire...Heat,70,0
132,Semantic,Fire...Heat,80,1
133,Semantic,Fire...Heat,60,NA
314,Semantic,Fire...Heat,80,1
135,Semantic,Fire...Heat,NA,0
136,Semantic,Fire...Heat,80,0
137,Semantic,Fire...Heat,90,0
138,Semantic,Fire...Heat,85,1
139,Semantic,Fire...Heat,46,NA
140,Semantic,Fire...Heat,90,NA
141,Semantic,Fire...Heat,75,0
142,Semantic,Fire...Heat,50,0
143,Semantic,Fire...Heat,100,1
144,Semantic,Fire...Heat,NA,NA
145,Semantic,Fire...Heat,95,1
146,Semantic,Fire...Heat,30,0
147,Associative,Fire...Heat,85,0
148,Associative,Fire...Heat,100,1
149,Associative,Fire...Heat,100,1
150,Associative,Fire...Heat,90,1
151,Associative,Fire...Heat,76,NA
152,Associative,Fire...Heat,78,NA
153,Associative,Fire...Heat,90,0
154,Associative,Fire...Heat,95,1
155,Associative,Fire...Heat,NA,1
156,Associative,Fire...Heat,90,0
157,Associative,Fire...Heat,95,0
158,Associative,Fire...Heat,80,0
159,Associative,Fire...Heat,90,1
160,Associative,Fire...Heat,100,0
161,Associative,Fire...Heat,71,1
162,Associative,Fire...Heat,100,1
163,Associative,Fire...Heat,90,NA
164,Associative,Fire...Heat,90,0
165,Associative,Fire...Heat,95,0
166,Associative,Fire...Heat,100,0
167,Associative,Fire...Heat,100,1
168,Associative,Fire...Heat,81,0
169,Associative,Fire...Heat,100,1
170,Associative,Fire...Heat,95,0
171,Associative,Fire...Heat,70,0
172,Associative,Fire...Heat,100,0
173,Associative,Fire...Heat,80,0
174,Associative,Fire...Heat,70,1
175,Associative,Fire...Heat,10,0
176,Associative,Fire...Heat,50,1
177,Associative,Fire...Heat,100,0
178,Associative,Fire...Heat,100,1
179,Associative,Fire...Heat,40,1
180,Associative,Fire...Heat,69,0
181,Associative,Fire...Heat,40,1
182,Associative,Fire...Heat,100,0
183,Associative,Fire...Heat,100,NA
184,Associative,Fire...Heat,60,0
185,Associative,Fire...Heat,90,1
186,Associative,Fire...Heat,80,1
187,Associative,Fire...Heat,10,0
188,Associative,Fire...Heat,70,0
189,Associative,Fire...Heat,43,0
190,Associative,Fire...Heat,70,1
191,Associative,Fire...Heat,80,0
192,Associative,Fire...Heat,40,0
193,Associative,Fire...Heat,NA,0
194,Associative,Fire...Heat,100,0
195,Associative,Fire...Heat,25,0
196,Associative,Fire...Heat,75,1
197,Associative,Fire...Heat,NA,NA
198,Associative,Fire...Heat,80,0
199,Associative,Fire...Heat,60,0
200,Associative,Fire...Heat,100,0
201,Associative,Fire...Heat,35,0
202,Associative,Fire...Heat,20,0
203,Associative,Fire...Heat,100,0
204,Associative,Fire...Heat,23,0
205,Associative,Fire...Heat,100,0
206,Associative,Fire...Heat,95,NA
207,Associative,Fire...Heat,90,0
208,Associative,Fire...Heat,80,0
209,Associative,Fire...Heat,100,0
210,Associative,Fire...Heat,60,0
211,Associative,Fire...Heat,90,1
212,Associative,Fire...Heat,60,0
213,Associative,Fire...Heat,85,0
214,Associative,Fire...Heat,100,NA
215,Associative,Fire...Heat,80,0
216,Associative,Fire...Heat,95,1
217,Associative,Fire...Heat,80,0
218,Associative,Fire...Heat,40,1
219,Associative,Fire...Heat,80,0
220,Associative,Fire...Heat,100,0
221,Associative,Fire...Heat,50,1
1,Thematic,Bowl...Spoon,60,0
2,Thematic,Bowl...Spoon,65,0
3,Thematic,Bowl...Spoon,95,1
4,Thematic,Bowl...Spoon,40,0
5,Thematic,Bowl...Spoon,NA,NA
6,Thematic,Bowl...Spoon,100,1
7,Thematic,Bowl...Spoon,72,0
8,Thematic,Bowl...Spoon,80,1
9,Thematic,Bowl...Spoon,80,1
10,Thematic,Bowl...Spoon,100,NA
11,Thematic,Bowl...Spoon,100,1
12,Thematic,Bowl...Spoon,90,1
13,Thematic,Bowl...Spoon,80,1
14,Thematic,Bowl...Spoon,95,0
15,Thematic,Bowl...Spoon,45,0
16,Thematic,Bowl...Spoon,90,0
17,Thematic,Bowl...Spoon,30,NA
18,Thematic,Bowl...Spoon,50,0
19,Thematic,Bowl...Spoon,50,0
20,Thematic,Bowl...Spoon,85,0
21,Thematic,Bowl...Spoon,60,NA
22,Thematic,Bowl...Spoon,78,0
23,Thematic,Bowl...Spoon,70,0
24,Thematic,Bowl...Spoon,55,0
25,Thematic,Bowl...Spoon,75,1
26,Thematic,Bowl...Spoon,75,0
27,Thematic,Bowl...Spoon,50,0
28,Thematic,Bowl...Spoon,80,1
29,Thematic,Bowl...Spoon,65,0
30,Thematic,Bowl...Spoon,75,0
31,Thematic,Bowl...Spoon,30,0
32,Thematic,Bowl...Spoon,100,1
33,Thematic,Bowl...Spoon,80,1
34,Thematic,Bowl...Spoon,25,0
35,Thematic,Bowl...Spoon,55,0
36,Thematic,Bowl...Spoon,80,0
37,Thematic,Bowl...Spoon,90,1
38,Thematic,Bowl...Spoon,100,0
39,Thematic,Bowl...Spoon,80,1
40,Thematic,Bowl...Spoon,80,1
41,Thematic,Bowl...Spoon,90,0
42,Thematic,Bowl...Spoon,70,0
43,Thematic,Bowl...Spoon,NA,1
44,Thematic,Bowl...Spoon,100,1
45,Thematic,Bowl...Spoon,90,0
46,Thematic,Bowl...Spoon,60,1
47,Thematic,Bowl...Spoon,100,0
48,Thematic,Bowl...Spoon,65,0
49,Thematic,Bowl...Spoon,80,0
50,Thematic,Bowl...Spoon,80,0
51,Thematic,Bowl...Spoon,100,0
52,Thematic,Bowl...Spoon,60,0
53,Thematic,Bowl...Spoon,80,0
54,Thematic,Bowl...Spoon,65,1
55,Thematic,Bowl...Spoon,50,1
56,Thematic,Bowl...Spoon,74,1
57,Thematic,Bowl...Spoon,60,0
58,Thematic,Bowl...Spoon,75,1
59,Thematic,Bowl...Spoon,95,1
60,Thematic,Bowl...Spoon,50,0
61,Thematic,Bowl...Spoon,59,0
62,Thematic,Bowl...Spoon,80,1
63,Thematic,Bowl...Spoon,60,0
64,Thematic,Bowl...Spoon,65,0
65,Thematic,Bowl...Spoon,50,1
66,Thematic,Bowl...Spoon,70,0
67,Thematic,Bowl...Spoon,50,0
68,Thematic,Bowl...Spoon,95,0
69,Thematic,Bowl...Spoon,90,1
70,Thematic,Bowl...Spoon,75,0
71,Thematic,Bowl...Spoon,80,0
72,Thematic,Bowl...Spoon,100,0
73,Thematic,Bowl...Spoon,80,0
74,Thematic,Bowl...Spoon,50,0
75,Thematic,Bowl...Spoon,95,NA
76,Thematic,Bowl...Spoon,0,0
77,Thematic,Bowl...Spoon,75,0
78,Thematic,Bowl...Spoon,20,0
79,Semantic,Bowl...Spoon,55,0
80,Semantic,Bowl...Spoon,15,1
81,Semantic,Bowl...Spoon,55,0
82,Semantic,Bowl...Spoon,65,0
83,Semantic,Bowl...Spoon,65,1
84,Semantic,Bowl...Spoon,90,NA
85,Semantic,Bowl...Spoon,70,0
86,Semantic,Bowl...Spoon,NA,0
87,Semantic,Bowl...Spoon,70,0
88,Semantic,Bowl...Spoon,88,0
89,Semantic,Bowl...Spoon,50,0
90,Semantic,Bowl...Spoon,NA,NA
91,Semantic,Bowl...Spoon,85,0
92,Semantic,Bowl...Spoon,87,0
93,Semantic,Bowl...Spoon,82,1
94,Semantic,Bowl...Spoon,100,1
95,Semantic,Bowl...Spoon,80,1
96,Semantic,Bowl...Spoon,25,1
97,Semantic,Bowl...Spoon,30,0
98,Semantic,Bowl...Spoon,100,NA
99,Semantic,Bowl...Spoon,67,0
100,Semantic,Bowl...Spoon,90,0
101,Semantic,Bowl...Spoon,85,1
102,Semantic,Bowl...Spoon,50,1
103,Semantic,Bowl...Spoon,60,0
104,Semantic,Bowl...Spoon,50,0
105,Semantic,Bowl...Spoon,80,1
106,Semantic,Bowl...Spoon,NA,0
107,Semantic,Bowl...Spoon,90,0
108,Semantic,Bowl...Spoon,100,0
109,Semantic,Bowl...Spoon,75,1
110,Semantic,Bowl...Spoon,70,0
111,Semantic,Bowl...Spoon,50,1
112,Semantic,Bowl...Spoon,5,0
113,Semantic,Bowl...Spoon,85,1
