Partno,Judgment,Word Pair,Judged Value,Recall,COS,LSA,FSG,QSS.1,QCON.1,HAL.1,LogHAL.1,Subtlex.1,LogSub.1,Length.1,POS.1,Ortho.1,Phono.1,Phonemes.1,Syllables.1,Morphemes.1,AOA.1,Valence.1,Imageability.1,Familiarity.1,QCON.2,HAL.2,LogHAL.2,Subtlex.2,LogSub.2,Length.2,POS.2,Ortho.2,Phono.2,Phonemes.2,Syllables.2,Morphemes.2,AOA.2,Valence.2,Imageability.2,Familiarity.2,TSS.2,FSS.1,FSS.2,COSC.1,COSC.2
173,Associative,Talk...Speak,95,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
174,Associative,Talk...Speak,90,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
175,Associative,Talk...Speak,60,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
176,Associative,Talk...Speak,85,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
177,Associative,Talk...Speak,50,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
178,Associative,Talk...Speak,100,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
179,Associative,Talk...Speak,80,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
180,Associative,Talk...Speak,100,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
181,Associative,Talk...Speak,20,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
182,Associative,Talk...Speak,60,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
183,Associative,Talk...Speak,100,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
184,Associative,Talk...Speak,100,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
185,Associative,Talk...Speak,20,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
186,Associative,Talk...Speak,90,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
187,Associative,Talk...Speak,75,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
188,Associative,Talk...Speak,70,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
189,Associative,Talk...Speak,98,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
190,Associative,Talk...Speak,80,NA,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
191,Associative,Talk...Speak,80,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
192,Associative,Talk...Speak,80,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
193,Associative,Talk...Speak,NA,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
194,Associative,Talk...Speak,100,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
195,Associative,Talk...Speak,50,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
196,Associative,Talk...Speak,100,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
197,Associative,Talk...Speak,NA,NA,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
198,Associative,Talk...Speak,90,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
199,Associative,Talk...Speak,60,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
200,Associative,Talk...Speak,90,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
201,Associative,Talk...Speak,90,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
202,Associative,Talk...Speak,60,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
203,Associative,Talk...Speak,100,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
204,Associative,Talk...Speak,63,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
205,Associative,Talk...Speak,90,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
206,Associative,Talk...Speak,88,NA,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
207,Associative,Talk...Speak,100,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
208,Associative,Talk...Speak,70,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
209,Associative,Talk...Speak,100,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
210,Associative,Talk...Speak,80,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
211,Associative,Talk...Speak,99,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
212,Associative,Talk...Speak,90,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
213,Associative,Talk...Speak,67,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
214,Associative,Talk...Speak,100,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
215,Associative,Talk...Speak,85,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
216,Associative,Talk...Speak,100,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
217,Associative,Talk...Speak,95,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
218,Associative,Talk...Speak,90,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
219,Associative,Talk...Speak,80,0,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
220,Associative,Talk...Speak,100,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
221,Associative,Talk...Speak,50,1,0.764854431,0.478196,0.206,18,4.18,91547,11.42,855,4.64,4,VB,11,28,3,1,1,3.68,6.64,5.02,6.75,4.15,53714,10.89,187.18,3.98,5,VB,4,12,4,1,1,3.56,5.91,4.81,6.52,16,31,33,30,58
1,Thematic,Rifle...Gun,40,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
2,Thematic,Rifle...Gun,100,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
3,Thematic,Rifle...Gun,85,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
4,Thematic,Rifle...Gun,80,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
5,Thematic,Rifle...Gun,NA,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
6,Thematic,Rifle...Gun,100,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
7,Thematic,Rifle...Gun,89,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
8,Thematic,Rifle...Gun,95,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
9,Thematic,Rifle...Gun,100,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
10,Thematic,Rifle...Gun,80,NA,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
11,Thematic,Rifle...Gun,90,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
12,Thematic,Rifle...Gun,20,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
13,Thematic,Rifle...Gun,40,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
14,Thematic,Rifle...Gun,95,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
15,Thematic,Rifle...Gun,84,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
16,Thematic,Rifle...Gun,90,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
17,Thematic,Rifle...Gun,30,NA,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
18,Thematic,Rifle...Gun,95,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
19,Thematic,Rifle...Gun,80,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
20,Thematic,Rifle...Gun,70,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
21,Thematic,Rifle...Gun,40,NA,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
22,Thematic,Rifle...Gun,90,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
23,Thematic,Rifle...Gun,60,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
24,Thematic,Rifle...Gun,70,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
25,Thematic,Rifle...Gun,84,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
26,Thematic,Rifle...Gun,80,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
27,Thematic,Rifle...Gun,30,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
28,Thematic,Rifle...Gun,100,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
29,Thematic,Rifle...Gun,100,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
30,Thematic,Rifle...Gun,75,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
31,Thematic,Rifle...Gun,70,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
32,Thematic,Rifle...Gun,100,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
33,Thematic,Rifle...Gun,90,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
34,Thematic,Rifle...Gun,80,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
35,Thematic,Rifle...Gun,85,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
36,Thematic,Rifle...Gun,100,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
37,Thematic,Rifle...Gun,90,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
38,Thematic,Rifle...Gun,100,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
39,Thematic,Rifle...Gun,100,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
40,Thematic,Rifle...Gun,80,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
41,Thematic,Rifle...Gun,100,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
42,Thematic,Rifle...Gun,90,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
43,Thematic,Rifle...Gun,NA,0,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
44,Thematic,Rifle...Gun,90,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
45,Thematic,Rifle...Gun,100,1,0.709082778,0.616289,0.545,10,6.04,8290,9.02,14.57,2.87,5,NN,0,6,4,2,1,7.85,4.3,5.61,5.98,6.08,47274,10.76,213.2,4.04,3,NN,17,28,3,1,1,5.58,3.66,5.88,6.28,18,17,35,107,205
